Blackbean,Flax,Canola,Kochia,Sugar beet,Soybean,Waterhemp,Ragweed,Redroot Pigweed,Lentil,Corn,Field Pea,Horseweed
0.19007451629171496,0.15182203900103247,0.45902095239573476,0.25710098079500787,0.11563703920497721,0.22971205338773876,0.10694688258492979,0.11689146306952052,0.1502065421705096,0.1793827801395323,0.21822243856530696,0.18454112627814437,0.11439324380182794
0.19007451629171496,0.15182203900103247,0.45902095239573476,0.25710098079500787,0.11563703920497721,0.22971205338773876,0.10694688258492979,0.11689146306952052,0.1502065421705096,0.1793827801395323,0.21822243856530696,0.18454112627814437,0.11439324380182794
0.19007451629171496,0.15182203900103247,0.45902095239573476,0.25710098079500787,0.11563703920497721,0.22971205338773876,0.10694688258492979,0.11689146306952052,0.1502065421705096,0.1793827801395323,0.21822243856530696,0.18454112627814437,0.11439324380182794
0.19007451629171496,0.15182203900103247,0.45902095239573476,0.25710098079500787,0.11563703920497721,0.22971205338773876,0.10694688258492979,0.11689146306952052,0.1502065421705096,0.1793827801395323,0.21822243856530696,0.18454112627814437,0.11439324380182794
0.19007451629171496,0.15182203900103247,0.45902095239573476,0.25710098079500787,0.11563703920497721,0.22971205338773876,0.10694688258492979,0.11689146306952052,0.1502065421705096,0.1793827801395323,0.21822243856530696,0.18454112627814437,0.11439324380182794
0.19007451629171496,0.15182203900103247,0.45902095239573476,0.25710098079500787,0.11563703920497721,0.22971205338773876,0.10694688258492979,0.11689146306952052,0.1502065421705096,0.1793827801395323,0.21822243856530696,0.18454112627814437,0.11439324380182794
0.19007451629171496,0.15182203900103247,0.45902095239573476,0.25710098079500787,0.11563703920497721,0.22971205338773876,0.10694688258492979,0.11689146306952052,0.1502065421705096,0.1793827801395323,0.21822243856530696,0.18454112627814437,0.11439324380182794
0.19007451629171496,0.15182203900103247,0.45902095239573476,0.25710098079500787,0.11563703920497721,0.22971205338773876,0.10694688258492979,0.11689146306952052,0.1502065421705096,0.1793827801395323,0.21822243856530696,0.18454112627814437,0.11439324380182794
0.19007451629171496,0.15182203900103247,0.45902095239573476,0.25710098079500787,0.11563703920497721,0.22971205338773876,0.10694688258492979,0.11689146306952052,0.1502065421705096,0.1793827801395323,0.21822243856530696,0.18454112627814437,0.11439324380182794
0.19007451629171496,0.15182203900103247,0.45902095239573476,0.25710098079500787,0.11563703920497721,0.22971205338773876,0.10694688258492979,0.11689146306952052,0.1502065421705096,0.1793827801395323,0.21822243856530696,0.18454112627814437,0.11439324380182794
