Blackbean,Canola,Corn,Field Pea,Flax,Horseweed,Kochia,Lentil,Ragweed,Redroot Pigweed,Soybean,Sugar beet,Waterhemp
0.22713474037384018,0.22713474037384018,0.39502621190007986,0.22713474037384018,0.22713474037384018,0.22713474037384018,0.004082157713601676,0.22713474037384018,0.4541699346405229,0.1312781909385113,0.22713474037384018,0.22713474037384018,0.15111720667648504
0.22713474037384018,0.22713474037384018,0.39502621190007986,0.22713474037384018,0.22713474037384018,0.22713474037384018,0.004082157713601676,0.22713474037384018,0.4541699346405229,0.1312781909385113,0.22713474037384018,0.22713474037384018,0.15111720667648504
0.22713474037384018,0.22713474037384018,0.39502621190007986,0.22713474037384018,0.22713474037384018,0.22713474037384018,0.004082157713601676,0.22713474037384018,0.4541699346405229,0.1312781909385113,0.22713474037384018,0.22713474037384018,0.15111720667648504
0.22713474037384018,0.22713474037384018,0.39502621190007986,0.22713474037384018,0.22713474037384018,0.22713474037384018,0.004082157713601676,0.22713474037384018,0.4541699346405229,0.1312781909385113,0.22713474037384018,0.22713474037384018,0.15111720667648504
0.22713474037384018,0.22713474037384018,0.39502621190007986,0.22713474037384018,0.22713474037384018,0.22713474037384018,0.004082157713601676,0.22713474037384018,0.4541699346405229,0.1312781909385113,0.22713474037384018,0.22713474037384018,0.15111720667648504
0.22713474037384018,0.22713474037384018,0.39502621190007986,0.22713474037384018,0.22713474037384018,0.22713474037384018,0.004082157713601676,0.22713474037384018,0.4541699346405229,0.1312781909385113,0.22713474037384018,0.22713474037384018,0.15111720667648504
0.22713474037384018,0.22713474037384018,0.39502621190007986,0.22713474037384018,0.22713474037384018,0.22713474037384018,0.004082157713601676,0.22713474037384018,0.4541699346405229,0.1312781909385113,0.22713474037384018,0.22713474037384018,0.15111720667648504
0.22713474037384018,0.22713474037384018,0.39502621190007986,0.22713474037384018,0.22713474037384018,0.22713474037384018,0.004082157713601676,0.22713474037384018,0.4541699346405229,0.1312781909385113,0.22713474037384018,0.22713474037384018,0.15111720667648504
0.22713474037384018,0.22713474037384018,0.39502621190007986,0.22713474037384018,0.22713474037384018,0.22713474037384018,0.004082157713601676,0.22713474037384018,0.4541699346405229,0.1312781909385113,0.22713474037384018,0.22713474037384018,0.15111720667648504
0.22713474037384018,0.22713474037384018,0.39502621190007986,0.22713474037384018,0.22713474037384018,0.22713474037384018,0.004082157713601676,0.22713474037384018,0.4541699346405229,0.1312781909385113,0.22713474037384018,0.22713474037384018,0.15111720667648504
0.22713474037384018,0.22713474037384018,0.39502621190007986,0.22713474037384018,0.22713474037384018,0.22713474037384018,0.004082157713601676,0.22713474037384018,0.4541699346405229,0.1312781909385113,0.22713474037384018,0.22713474037384018,0.15111720667648504
0.22713474037384018,0.22713474037384018,0.39502621190007986,0.22713474037384018,0.22713474037384018,0.22713474037384018,0.004082157713601676,0.22713474037384018,0.4541699346405229,0.1312781909385113,0.22713474037384018,0.22713474037384018,0.15111720667648504
0.22713474037384018,0.22713474037384018,0.39502621190007986,0.22713474037384018,0.22713474037384018,0.22713474037384018,0.004082157713601676,0.22713474037384018,0.4541699346405229,0.1312781909385113,0.22713474037384018,0.22713474037384018,0.15111720667648504
0.22713474037384018,0.22713474037384018,0.39502621190007986,0.22713474037384018,0.22713474037384018,0.22713474037384018,0.004082157713601676,0.22713474037384018,0.4541699346405229,0.1312781909385113,0.22713474037384018,0.22713474037384018,0.15111720667648504
0.22713474037384018,0.22713474037384018,0.39502621190007986,0.22713474037384018,0.22713474037384018,0.22713474037384018,0.004082157713601676,0.22713474037384018,0.4541699346405229,0.1312781909385113,0.22713474037384018,0.22713474037384018,0.15111720667648504
0.22713474037384018,0.22713474037384018,0.39502621190007986,0.22713474037384018,0.22713474037384018,0.22713474037384018,0.004082157713601676,0.22713474037384018,0.4541699346405229,0.1312781909385113,0.22713474037384018,0.22713474037384018,0.15111720667648504
0.22713474037384018,0.22713474037384018,0.39502621190007986,0.22713474037384018,0.22713474037384018,0.22713474037384018,0.004082157713601676,0.22713474037384018,0.4541699346405229,0.1312781909385113,0.22713474037384018,0.22713474037384018,0.15111720667648504
0.22713474037384018,0.22713474037384018,0.39502621190007986,0.22713474037384018,0.22713474037384018,0.22713474037384018,0.004082157713601676,0.22713474037384018,0.4541699346405229,0.1312781909385113,0.22713474037384018,0.22713474037384018,0.15111720667648504
0.22713474037384018,0.22713474037384018,0.39502621190007986,0.22713474037384018,0.22713474037384018,0.22713474037384018,0.004082157713601676,0.22713474037384018,0.4541699346405229,0.1312781909385113,0.22713474037384018,0.22713474037384018,0.15111720667648504
0.22713474037384018,0.22713474037384018,0.39502621190007986,0.22713474037384018,0.22713474037384018,0.22713474037384018,0.004082157713601676,0.22713474037384018,0.4541699346405229,0.1312781909385113,0.22713474037384018,0.22713474037384018,0.15111720667648504
0.22713474037384018,0.22713474037384018,0.39502621190007986,0.22713474037384018,0.22713474037384018,0.22713474037384018,0.004082157713601676,0.22713474037384018,0.4541699346405229,0.1312781909385113,0.22713474037384018,0.22713474037384018,0.15111720667648504
0.22713474037384018,0.22713474037384018,0.39502621190007986,0.22713474037384018,0.22713474037384018,0.22713474037384018,0.004082157713601676,0.22713474037384018,0.4541699346405229,0.1312781909385113,0.22713474037384018,0.22713474037384018,0.15111720667648504
0.22713474037384018,0.22713474037384018,0.39502621190007986,0.22713474037384018,0.22713474037384018,0.22713474037384018,0.004082157713601676,0.22713474037384018,0.4541699346405229,0.1312781909385113,0.22713474037384018,0.22713474037384018,0.15111720667648504
0.22713474037384018,0.22713474037384018,0.39502621190007986,0.22713474037384018,0.22713474037384018,0.22713474037384018,0.004082157713601676,0.22713474037384018,0.4541699346405229,0.1312781909385113,0.22713474037384018,0.22713474037384018,0.15111720667648504
